_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
679c3f9a153edc64d0d1d1b0,Male,40,1,8.0,0,1-2 Year,No,31312.0,26.0,70,0
679c3f9a153edc64d0d137d9,Female,23,1,47.0,0,< 1 Year,No,30775.0,152.0,48,0
679c3f99153edc64d0cf8ac3,Male,60,1,5.0,0,> 2 Years,Yes,40692.0,26.0,74,0
679c3f99153edc64d0d022da,Female,55,1,28.0,0,1-2 Year,No,38105.0,26.0,144,0
679c3f99153edc64d0cfddc5,Female,72,1,47.0,0,1-2 Year,No,2630.0,122.0,96,0
679c3f9a153edc64d0d1d83f,Female,23,1,27.0,0,< 1 Year,Yes,2630.0,151.0,105,0
679c3f9b153edc64d0d4b4d0,Male,42,1,3.0,1,1-2 Year,No,34728.0,26.0,119,0
679c3f9b153edc64d0d40257,Female,23,1,46.0,1,< 1 Year,No,23993.0,152.0,65,0
679c3f9a153edc64d0d19ed7,Male,22,1,14.0,0,< 1 Year,Yes,38943.0,152.0,138,1
679c3f9b153edc64d0d4b602,Female,51,1,28.0,0,1-2 Year,Yes,36093.0,26.0,218,1
679c3f9a153edc64d0d2a265,Female,52,1,19.0,0,1-2 Year,Yes,2630.0,122.0,132,0
679c3f9b153edc64d0d3c6f9,Male,21,1,28.0,1,< 1 Year,No,51288.0,152.0,77,0
679c3f9a153edc64d0d17d57,Male,43,1,39.0,1,1-2 Year,No,2630.0,124.0,170,0
679c3f9a153edc64d0d0c6e5,Male,44,1,33.0,0,1-2 Year,Yes,41053.0,124.0,42,0
679c3f9a153edc64d0d0a122,Male,32,1,28.0,1,1-2 Year,No,2630.0,26.0,254,0
679c3f99153edc64d0cfbe06,Female,22,1,15.0,1,< 1 Year,No,50604.0,152.0,102,0
679c3f9a153edc64d0d296fd,Female,35,1,28.0,0,1-2 Year,Yes,30933.0,124.0,78,0
679c3f9b153edc64d0d38be8,Female,56,1,24.0,0,1-2 Year,Yes,50308.0,26.0,272,1
679c3f9a153edc64d0d1dac5,Male,50,1,41.0,1,1-2 Year,No,2630.0,26.0,165,0
679c3f9a153edc64d0d0c190,Male,55,1,8.0,1,1-2 Year,No,36069.0,26.0,213,0
679c3f99153edc64d0cf171c,Female,46,1,28.0,0,1-2 Year,Yes,39353.0,124.0,29,0
679c3f9a153edc64d0d0a17e,Female,46,1,42.0,0,1-2 Year,Yes,2630.0,124.0,147,0
679c3f9a153edc64d0d2d4b8,Female,51,1,28.0,0,1-2 Year,Yes,2630.0,26.0,150,1
679c3f9a153edc64d0d15c27,Female,45,1,8.0,0,1-2 Year,Yes,37663.0,124.0,167,1
679c3f9b153edc64d0d38763,Male,25,1,14.0,1,< 1 Year,No,2630.0,152.0,20,0
679c3f9a153edc64d0d18231,Female,28,1,50.0,0,< 1 Year,No,2630.0,152.0,154,0
679c3f9a153edc64d0d11031,Female,31,1,28.0,0,< 1 Year,Yes,48971.0,26.0,119,1
679c3f9b153edc64d0d3b158,Male,43,1,29.0,0,1-2 Year,Yes,26906.0,124.0,238,0
679c3f99153edc64d0cf8f26,Male,42,1,48.0,0,1-2 Year,Yes,2630.0,124.0,275,0
679c3f9b153edc64d0d34dac,Female,23,1,30.0,1,< 1 Year,No,28165.0,152.0,296,0
679c3f9b153edc64d0d353dc,Male,25,1,8.0,1,< 1 Year,No,37060.0,152.0,214,0
679c3f99153edc64d0d03ff7,Female,22,1,46.0,1,< 1 Year,No,43579.0,152.0,219,0
679c3f9b153edc64d0d325a4,Male,55,1,50.0,0,1-2 Year,Yes,2630.0,163.0,283,1
679c3f9b153edc64d0d33015,Male,63,1,28.0,0,1-2 Year,Yes,39574.0,26.0,114,0
679c3f9a153edc64d0d0cf96,Male,24,1,41.0,1,< 1 Year,No,32755.0,152.0,83,0
679c3f9b153edc64d0d4bee0,Female,61,1,8.0,1,1-2 Year,No,47860.0,26.0,247,0
679c3f9a153edc64d0d1a279,Female,31,1,28.0,0,1-2 Year,Yes,42631.0,154.0,44,0
679c3f99153edc64d0cfacc2,Female,49,1,28.0,0,1-2 Year,Yes,23680.0,122.0,194,1
679c3f9b153edc64d0d4106f,Male,29,1,36.0,0,< 1 Year,No,30927.0,152.0,140,0
679c3f99153edc64d0cfdeab,Male,22,1,46.0,0,< 1 Year,Yes,24773.0,152.0,278,1
679c3f99153edc64d0cff7cf,Male,22,1,28.0,0,< 1 Year,Yes,37605.0,124.0,275,1
679c3f9b153edc64d0d45d11,Male,26,1,8.0,1,< 1 Year,No,32767.0,160.0,47,0
679c3f9a153edc64d0d1b6e5,Female,20,1,2.0,0,< 1 Year,Yes,2630.0,160.0,77,0
679c3f9a153edc64d0d22971,Male,58,1,28.0,0,1-2 Year,Yes,56109.0,26.0,80,0
679c3f9a153edc64d0d1f207,Female,52,1,8.0,1,1-2 Year,No,36872.0,124.0,267,0
679c3f99153edc64d0cf23ea,Female,41,1,28.0,1,1-2 Year,No,35864.0,26.0,35,0
679c3f9a153edc64d0d1ff8a,Male,43,1,28.0,0,1-2 Year,No,35553.0,124.0,34,0
679c3f9b153edc64d0d3b4a3,Male,57,1,50.0,0,1-2 Year,Yes,29880.0,156.0,161,1
679c3f9b153edc64d0d4b60c,Female,76,1,28.0,0,1-2 Year,Yes,42397.0,13.0,111,0
679c3f9a153edc64d0d11204,Male,54,1,33.0,0,1-2 Year,Yes,31360.0,163.0,210,1
679c3f9a153edc64d0d2fab0,Male,52,1,8.0,0,1-2 Year,No,33549.0,124.0,151,0
679c3f9a153edc64d0d28413,Female,59,1,46.0,0,1-2 Year,Yes,25302.0,124.0,54,1
679c3f9a153edc64d0d0d6da,Female,22,1,8.0,1,< 1 Year,No,30329.0,152.0,31,0
679c3f9b153edc64d0d39bd9,Male,26,1,30.0,1,< 1 Year,Yes,2630.0,152.0,114,0
679c3f9b153edc64d0d39e1e,Female,47,1,46.0,0,1-2 Year,Yes,2630.0,157.0,215,0
679c3f9b153edc64d0d48b17,Male,46,1,28.0,0,1-2 Year,No,36409.0,124.0,12,0
679c3f99153edc64d0cfed7b,Female,23,1,46.0,0,< 1 Year,Yes,29719.0,154.0,48,0
679c3f9b153edc64d0d41a0b,Male,74,1,8.0,0,1-2 Year,No,34192.0,25.0,98,0
679c3f9b153edc64d0d4c63e,Female,28,1,43.0,1,< 1 Year,No,46181.0,152.0,298,0
679c3f99153edc64d0cfe702,Female,41,1,41.0,1,1-2 Year,No,31521.0,109.0,236,0
679c3f9a153edc64d0d16273,Male,63,1,28.0,0,1-2 Year,Yes,34483.0,122.0,203,1
679c3f99153edc64d0cfb3ea,Male,46,1,18.0,0,1-2 Year,Yes,29253.0,124.0,264,0
679c3f9a153edc64d0d2eeff,Female,21,1,28.0,0,< 1 Year,Yes,31784.0,26.0,289,0
679c3f9b153edc64d0d497c2,Female,22,1,34.0,0,< 1 Year,Yes,22329.0,152.0,210,0
679c3f9a153edc64d0d2b8d8,Male,49,1,48.0,1,1-2 Year,No,2630.0,124.0,41,0
679c3f99153edc64d0cf6fe1,Female,68,1,28.0,0,> 2 Years,Yes,40845.0,30.0,20,0
679c3f9a153edc64d0d09d93,Male,22,1,24.0,1,< 1 Year,No,28707.0,163.0,128,0
679c3f99153edc64d0cfdf3f,Male,70,1,33.0,0,1-2 Year,Yes,24761.0,26.0,83,0
679c3f9a153edc64d0d28bca,Male,55,1,18.0,1,1-2 Year,Yes,29703.0,26.0,251,0
679c3f9a153edc64d0d29ad3,Female,49,1,8.0,1,1-2 Year,No,46268.0,152.0,122,0
679c3f9a153edc64d0d0f19d,Male,24,1,41.0,1,< 1 Year,No,33105.0,152.0,59,0
679c3f9a153edc64d0d084e4,Female,31,1,8.0,0,< 1 Year,Yes,36697.0,152.0,190,0
679c3f9b153edc64d0d36163,Male,39,1,41.0,0,1-2 Year,Yes,30546.0,124.0,166,0
679c3f9a153edc64d0d24ab7,Female,23,1,33.0,1,< 1 Year,No,31340.0,152.0,26,0
679c3f9a153edc64d0d24235,Male,24,1,15.0,1,< 1 Year,No,34223.0,152.0,163,0
679c3f9a153edc64d0d228c1,Female,24,1,11.0,1,< 1 Year,No,31452.0,152.0,188,0
679c3f99153edc64d0cf27f9,Female,62,1,33.0,0,1-2 Year,Yes,2630.0,163.0,83,0
679c3f9b153edc64d0d3f0f6,Male,68,1,28.0,0,> 2 Years,Yes,42664.0,163.0,264,0
679c3f99153edc64d0d00099,Female,28,1,47.0,1,< 1 Year,No,36388.0,152.0,107,0
679c3f9a153edc64d0d0aae9,Male,42,1,28.0,0,1-2 Year,Yes,33709.0,124.0,68,0
679c3f9b153edc64d0d3caaf,Male,44,1,28.0,0,1-2 Year,Yes,39185.0,26.0,299,0
679c3f9a153edc64d0d164db,Male,23,1,50.0,1,< 1 Year,No,48716.0,152.0,104,0
679c3f9b153edc64d0d3bfc2,Male,39,1,15.0,0,1-2 Year,Yes,2630.0,152.0,232,0
679c3f9b153edc64d0d3a3bf,Male,22,1,48.0,0,< 1 Year,Yes,2630.0,152.0,150,0
679c3f9b153edc64d0d4becf,Male,49,1,28.0,0,1-2 Year,Yes,42438.0,154.0,20,0
679c3f9a153edc64d0d1f451,Male,70,1,41.0,1,1-2 Year,No,23086.0,124.0,187,0
679c3f99153edc64d0cfa2b0,Female,24,1,3.0,1,< 1 Year,No,25536.0,152.0,167,0
679c3f99153edc64d0cf575e,Male,46,1,28.0,0,1-2 Year,Yes,50304.0,25.0,213,1
679c3f9b153edc64d0d3afba,Male,76,1,8.0,0,1-2 Year,Yes,47589.0,26.0,142,0
679c3f9a153edc64d0d25396,Male,52,1,18.0,0,1-2 Year,Yes,27719.0,124.0,189,1
679c3f9b153edc64d0d41ef9,Female,28,1,28.0,1,< 1 Year,No,41872.0,152.0,124,0
679c3f9a153edc64d0d11361,Male,63,1,28.0,0,1-2 Year,Yes,51525.0,30.0,259,1
679c3f9a153edc64d0d2e16f,Female,25,1,37.0,1,< 1 Year,No,36262.0,152.0,283,0
679c3f9a153edc64d0d27559,Female,49,1,8.0,1,1-2 Year,No,2630.0,124.0,61,0
679c3f9b153edc64d0d32186,Male,20,1,15.0,1,< 1 Year,No,37515.0,160.0,193,0
679c3f99153edc64d0d02fe3,Female,75,1,28.0,1,1-2 Year,No,64998.0,26.0,141,0
679c3f9a153edc64d0d2b22f,Female,29,1,30.0,1,< 1 Year,No,30668.0,152.0,102,0
679c3f9b153edc64d0d45882,Female,40,1,20.0,1,1-2 Year,No,2630.0,26.0,59,0
679c3f9b153edc64d0d32317,Male,25,1,6.0,1,< 1 Year,No,21796.0,152.0,60,0
679c3f9a153edc64d0d06f7d,Female,25,1,8.0,1,< 1 Year,No,45606.0,151.0,240,0
679c3f99153edc64d0cf34af,Male,72,1,24.0,1,1-2 Year,Yes,24190.0,124.0,227,0
679c3f99153edc64d0cf2711,Female,28,1,28.0,0,1-2 Year,Yes,44978.0,26.0,42,1
679c3f99153edc64d0cf01dd,Female,24,1,8.0,1,< 1 Year,No,33324.0,152.0,83,0
679c3f99153edc64d0cf1da0,Female,63,1,46.0,0,1-2 Year,Yes,2630.0,26.0,107,0
679c3f9a153edc64d0d08989,Male,22,1,50.0,0,< 1 Year,Yes,35319.0,152.0,116,0
679c3f9b153edc64d0d3e0f6,Female,24,1,15.0,0,< 1 Year,Yes,37330.0,151.0,229,0
679c3f9a153edc64d0d23822,Male,23,1,15.0,1,< 1 Year,No,32595.0,152.0,238,0
679c3f9a153edc64d0d1e972,Male,27,1,13.0,0,< 1 Year,Yes,2630.0,160.0,117,1
679c3f9a153edc64d0d09e9a,Male,51,1,8.0,0,1-2 Year,Yes,38479.0,26.0,54,1
679c3f9b153edc64d0d45cbd,Female,46,1,8.0,0,1-2 Year,Yes,31272.0,26.0,34,1
679c3f9a153edc64d0d08450,Male,25,1,28.0,1,< 1 Year,No,49287.0,152.0,152,0
679c3f9b153edc64d0d3c26b,Male,45,1,28.0,0,> 2 Years,Yes,43416.0,24.0,179,0
679c3f9b153edc64d0d34846,Male,50,1,8.0,0,1-2 Year,Yes,34819.0,26.0,30,1
679c3f9b153edc64d0d41182,Female,26,1,28.0,0,< 1 Year,Yes,38757.0,26.0,201,1
679c3f99153edc64d0d008aa,Male,22,1,46.0,1,< 1 Year,No,33753.0,152.0,145,0
679c3f9a153edc64d0d213fb,Male,48,1,45.0,0,1-2 Year,No,20224.0,124.0,31,0
679c3f9a153edc64d0d15aa9,Female,30,1,30.0,0,< 1 Year,Yes,21572.0,152.0,179,1
679c3f9b153edc64d0d42c3c,Male,47,1,28.0,1,1-2 Year,No,57279.0,122.0,60,0
679c3f9a153edc64d0d273fe,Female,23,1,15.0,1,< 1 Year,No,2630.0,152.0,103,0
679c3f9b153edc64d0d41299,Female,46,1,8.0,1,1-2 Year,No,43169.0,26.0,35,0
679c3f9a153edc64d0d2da83,Male,23,1,30.0,0,< 1 Year,Yes,36448.0,152.0,90,0
679c3f9b153edc64d0d41d8f,Female,26,1,50.0,0,< 1 Year,Yes,34233.0,160.0,185,0
679c3f9a153edc64d0d157c3,Male,25,1,46.0,1,< 1 Year,No,21847.0,152.0,164,0
679c3f99153edc64d0cf2719,Female,41,1,3.0,0,1-2 Year,Yes,15380.0,26.0,297,1
679c3f9a153edc64d0d0c714,Male,36,1,28.0,1,1-2 Year,No,30133.0,124.0,257,0
679c3f9b153edc64d0d39e60,Female,43,1,28.0,0,1-2 Year,Yes,42551.0,124.0,115,1
679c3f9b153edc64d0d38d47,Female,23,1,50.0,1,< 1 Year,No,27075.0,152.0,136,0
679c3f9a153edc64d0d1a28b,Male,51,1,28.0,0,1-2 Year,No,53025.0,26.0,177,0
679c3f9b153edc64d0d4732c,Female,54,1,28.0,0,1-2 Year,Yes,44517.0,124.0,191,0
679c3f9a153edc64d0d09ae0,Male,40,1,28.0,0,1-2 Year,Yes,57619.0,24.0,156,0
679c3f99153edc64d0cfbc3b,Female,21,1,46.0,1,< 1 Year,No,30110.0,160.0,247,0
679c3f99153edc64d0d014c6,Female,22,1,8.0,1,< 1 Year,No,35186.0,152.0,198,0
679c3f9b153edc64d0d3d22f,Male,25,1,28.0,1,< 1 Year,No,34913.0,152.0,170,0
679c3f99153edc64d0cf47e5,Male,22,1,28.0,1,< 1 Year,No,41371.0,152.0,134,0
679c3f99153edc64d0cf8ab3,Female,46,1,28.0,0,1-2 Year,Yes,55934.0,26.0,229,0
679c3f9b153edc64d0d4c569,Female,47,1,11.0,0,1-2 Year,No,29086.0,26.0,132,0
679c3f99153edc64d0cf2795,Female,65,1,33.0,1,1-2 Year,No,42363.0,26.0,48,0
679c3f9b153edc64d0d385b3,Female,38,1,50.0,0,1-2 Year,Yes,24855.0,124.0,202,1
679c3f9a153edc64d0d0e92f,Male,80,1,39.0,0,1-2 Year,Yes,33493.0,124.0,31,0
679c3f9b153edc64d0d41d8c,Female,24,1,8.0,1,< 1 Year,No,51661.0,152.0,120,0
679c3f9a153edc64d0d29b71,Female,25,1,11.0,1,< 1 Year,No,21671.0,152.0,37,0
679c3f99153edc64d0d002ab,Male,22,1,28.0,1,< 1 Year,No,48436.0,152.0,91,0
679c3f9a153edc64d0d2fdb9,Male,27,1,14.0,0,1-2 Year,Yes,2630.0,156.0,161,0
679c3f9b153edc64d0d3d410,Female,77,1,30.0,1,1-2 Year,No,33982.0,152.0,202,0
679c3f99153edc64d0cf2923,Male,45,1,15.0,0,1-2 Year,Yes,34465.0,26.0,104,0
679c3f9a153edc64d0d112b0,Female,22,1,16.0,0,< 1 Year,Yes,29380.0,152.0,117,0
679c3f9b153edc64d0d37c53,Male,38,1,3.0,0,1-2 Year,Yes,2630.0,26.0,281,0
679c3f9a153edc64d0d29cc9,Female,27,1,14.0,1,< 1 Year,No,23866.0,152.0,107,0
679c3f9b153edc64d0d3a113,Male,60,1,6.0,0,1-2 Year,No,2630.0,156.0,123,0
679c3f9a153edc64d0d273f4,Male,28,1,35.0,1,< 1 Year,No,34994.0,152.0,286,0
679c3f9a153edc64d0d25eea,Male,51,1,28.0,0,> 2 Years,Yes,45289.0,26.0,256,0
679c3f99153edc64d0cf7909,Male,47,1,43.0,0,1-2 Year,No,31475.0,124.0,227,0
679c3f99153edc64d0cf94c8,Male,40,1,15.0,0,1-2 Year,No,2630.0,156.0,299,0
679c3f9b153edc64d0d383d0,Male,37,1,28.0,0,1-2 Year,Yes,51440.0,26.0,299,0
679c3f9b153edc64d0d4523b,Male,25,1,8.0,1,< 1 Year,No,57307.0,152.0,268,0
679c3f9b153edc64d0d45de2,Female,20,1,8.0,1,< 1 Year,Yes,31015.0,160.0,103,0
679c3f99153edc64d0cfd00f,Male,38,1,38.0,0,1-2 Year,Yes,25690.0,157.0,157,0
679c3f9b153edc64d0d48ff2,Female,69,1,29.0,1,1-2 Year,No,2630.0,160.0,145,0
679c3f9a153edc64d0d2b47c,Male,27,1,29.0,1,< 1 Year,No,2630.0,152.0,42,0
679c3f9b153edc64d0d3855a,Female,28,1,28.0,1,< 1 Year,No,31900.0,152.0,248,0
679c3f9b153edc64d0d33b8e,Female,23,1,30.0,1,< 1 Year,No,20613.0,152.0,280,0
679c3f9a153edc64d0d28c06,Female,23,1,15.0,0,< 1 Year,Yes,33092.0,151.0,47,0
679c3f99153edc64d0cf45e0,Male,45,1,0.0,0,1-2 Year,Yes,2630.0,26.0,47,0
679c3f9b153edc64d0d37f1b,Female,23,1,8.0,1,< 1 Year,No,42202.0,151.0,235,0
679c3f9a153edc64d0d2da22,Male,35,1,28.0,0,1-2 Year,Yes,40317.0,26.0,211,1
679c3f9a153edc64d0d27ee8,Male,31,1,6.0,0,< 1 Year,No,2630.0,152.0,265,1
679c3f9a153edc64d0d2e127,Male,21,1,28.0,0,< 1 Year,Yes,36328.0,152.0,296,0
679c3f9a153edc64d0d211ee,Male,24,1,28.0,1,< 1 Year,No,42038.0,152.0,25,0
679c3f9a153edc64d0d1c119,Female,21,1,12.0,0,< 1 Year,Yes,33576.0,152.0,168,0
679c3f9a153edc64d0d141fa,Male,43,1,46.0,0,1-2 Year,No,28152.0,124.0,169,0
679c3f9b153edc64d0d4b448,Male,29,1,6.0,1,< 1 Year,No,32214.0,152.0,277,0
679c3f9a153edc64d0d1846f,Female,62,1,50.0,1,1-2 Year,No,32573.0,8.0,238,0
679c3f9a153edc64d0d18837,Female,23,1,28.0,1,< 1 Year,No,42232.0,152.0,293,0
679c3f9a153edc64d0d2ec38,Female,22,1,23.0,1,< 1 Year,No,2630.0,160.0,158,0
679c3f9b153edc64d0d42cd8,Male,24,1,21.0,1,< 1 Year,No,44708.0,152.0,172,0
679c3f9a153edc64d0d170fb,Female,23,1,36.0,0,< 1 Year,Yes,56051.0,160.0,280,1
679c3f9a153edc64d0d21093,Male,35,1,28.0,0,1-2 Year,Yes,39313.0,122.0,160,0
679c3f9b153edc64d0d3c47d,Female,25,1,8.0,1,< 1 Year,No,33247.0,152.0,85,0
679c3f9a153edc64d0d0cd06,Female,23,1,8.0,1,< 1 Year,No,28623.0,160.0,42,0
679c3f99153edc64d0cf5e87,Male,31,1,50.0,0,< 1 Year,No,30070.0,152.0,135,0
679c3f9a153edc64d0d2ad2f,Female,24,1,7.0,0,< 1 Year,Yes,37877.0,152.0,282,1
679c3f99153edc64d0cf4537,Female,23,1,9.0,0,< 1 Year,Yes,42094.0,152.0,276,1
679c3f9a153edc64d0d29724,Male,72,1,41.0,1,1-2 Year,No,37983.0,122.0,112,0
679c3f9a153edc64d0d09dc6,Male,72,1,47.0,1,1-2 Year,No,26169.0,16.0,291,0
679c3f9a153edc64d0d168c5,Male,51,1,31.0,0,1-2 Year,Yes,2630.0,124.0,232,0
679c3f99153edc64d0cf21b8,Male,42,1,45.0,0,> 2 Years,Yes,2630.0,124.0,48,1
679c3f99153edc64d0cf29be,Male,29,1,46.0,0,1-2 Year,Yes,25386.0,124.0,123,1
679c3f9b153edc64d0d3d846,Female,21,1,8.0,1,< 1 Year,No,33331.0,160.0,204,0
679c3f9a153edc64d0d2dfc3,Female,24,1,32.0,1,< 1 Year,No,31283.0,152.0,141,0
679c3f9a153edc64d0d05e8e,Female,28,1,46.0,1,< 1 Year,No,2630.0,160.0,39,0
679c3f9b153edc64d0d34d63,Female,24,1,30.0,1,< 1 Year,No,26459.0,152.0,168,0
679c3f99153edc64d0cf1a58,Male,21,1,28.0,0,< 1 Year,Yes,62848.0,154.0,213,1
679c3f9a153edc64d0d2e7df,Female,23,1,25.0,1,< 1 Year,No,2630.0,152.0,49,0
679c3f99153edc64d0cfe7e5,Female,28,1,8.0,1,< 1 Year,No,35238.0,152.0,231,0
679c3f9a153edc64d0d0dbfb,Male,50,1,28.0,0,1-2 Year,Yes,38618.0,26.0,108,0
679c3f9b153edc64d0d3790d,Female,48,1,28.0,0,1-2 Year,Yes,48020.0,26.0,21,0
679c3f99153edc64d0cfb95e,Male,23,1,14.0,1,< 1 Year,No,29730.0,152.0,200,0
679c3f99153edc64d0cf713f,Male,59,1,41.0,1,1-2 Year,No,42397.0,152.0,117,0
679c3f9b153edc64d0d41098,Female,21,1,30.0,0,< 1 Year,Yes,29069.0,160.0,277,0
679c3f9a153edc64d0d098c2,Female,22,1,10.0,1,< 1 Year,No,26127.0,152.0,36,0
679c3f9a153edc64d0d0de56,Female,23,1,34.0,1,< 1 Year,No,28821.0,152.0,292,0
679c3f9b153edc64d0d45d2b,Female,39,1,48.0,1,1-2 Year,No,2630.0,124.0,209,0
679c3f9a153edc64d0d0e556,Male,20,1,46.0,0,< 1 Year,Yes,50945.0,160.0,106,0
679c3f99153edc64d0cf43fb,Female,43,1,36.0,1,1-2 Year,No,2630.0,160.0,126,0
679c3f9b153edc64d0d43361,Male,42,1,11.0,0,1-2 Year,Yes,2630.0,124.0,31,1
679c3f99153edc64d0d00e51,Female,40,1,47.0,0,1-2 Year,Yes,2630.0,156.0,201,0
679c3f9a153edc64d0d1b6cf,Female,44,1,28.0,0,1-2 Year,Yes,39518.0,26.0,153,0
679c3f9a153edc64d0d1cd57,Male,49,1,32.0,1,1-2 Year,No,28702.0,26.0,60,0
679c3f9a153edc64d0d0cda8,Female,28,1,33.0,1,< 1 Year,No,33996.0,152.0,129,0
679c3f99153edc64d0cf62a5,Male,65,1,41.0,0,> 2 Years,Yes,38522.0,26.0,16,0
679c3f9a153edc64d0d0ceb0,Female,50,1,46.0,1,1-2 Year,No,26242.0,152.0,136,0
679c3f9a153edc64d0d1fe88,Female,29,1,8.0,1,< 1 Year,No,26611.0,152.0,222,0
679c3f9a153edc64d0d2541e,Male,34,1,15.0,0,1-2 Year,Yes,35967.0,124.0,127,1
679c3f9b153edc64d0d38e99,Male,42,1,28.0,0,1-2 Year,No,33254.0,26.0,31,0
679c3f9a153edc64d0d155d7,Female,26,1,30.0,1,< 1 Year,No,22455.0,152.0,13,0
679c3f99153edc64d0cfc94b,Male,38,1,28.0,0,> 2 Years,Yes,46351.0,157.0,30,0
679c3f9a153edc64d0d1dfda,Female,65,1,47.0,1,1-2 Year,No,48138.0,26.0,261,0
679c3f9a153edc64d0d1c96b,Male,31,1,30.0,1,< 1 Year,Yes,24242.0,152.0,30,0
679c3f9a153edc64d0d1878a,Male,25,1,40.0,0,< 1 Year,Yes,38545.0,152.0,17,0
679c3f9a153edc64d0d2ede6,Female,32,1,2.0,1,< 1 Year,No,19399.0,152.0,265,0
679c3f99153edc64d0cfda91,Male,61,1,15.0,1,1-2 Year,No,34646.0,30.0,237,0
679c3f99153edc64d0cfd5f8,Male,57,1,4.0,0,1-2 Year,Yes,2630.0,156.0,265,0
679c3f9b153edc64d0d39307,Male,27,1,39.0,0,< 1 Year,Yes,35649.0,124.0,229,0
679c3f9a153edc64d0d167f8,Female,56,1,48.0,0,1-2 Year,No,2630.0,15.0,154,0
679c3f99153edc64d0cefffd,Female,25,1,40.0,0,< 1 Year,Yes,39361.0,152.0,104,0
679c3f9b153edc64d0d3407c,Female,41,1,28.0,0,1-2 Year,Yes,43217.0,124.0,284,0
679c3f99153edc64d0cf5292,Male,30,1,28.0,0,1-2 Year,Yes,2630.0,124.0,253,0
679c3f9a153edc64d0d2da9d,Female,58,1,30.0,0,1-2 Year,Yes,41805.0,26.0,15,0
679c3f99153edc64d0cf0847,Male,27,1,8.0,1,< 1 Year,No,46374.0,152.0,147,0
679c3f9a153edc64d0d1dfba,Female,33,1,35.0,0,1-2 Year,Yes,25112.0,124.0,113,1
679c3f9b153edc64d0d44faa,Male,59,1,30.0,0,1-2 Year,Yes,33338.0,26.0,142,0
679c3f9a153edc64d0d20556,Male,23,1,29.0,1,< 1 Year,No,20059.0,152.0,288,0
679c3f9a153edc64d0d2cd91,Male,24,1,19.0,1,< 1 Year,No,35783.0,152.0,76,0
679c3f99153edc64d0d01432,Female,22,1,40.0,1,< 1 Year,No,25750.0,152.0,202,0
679c3f99153edc64d0cf52f8,Male,35,1,30.0,0,1-2 Year,Yes,23271.0,124.0,297,1
679c3f9b153edc64d0d37e75,Male,27,1,28.0,1,< 1 Year,No,31436.0,152.0,81,0
679c3f99153edc64d0d01c33,Male,25,1,8.0,1,< 1 Year,No,55566.0,152.0,25,0
679c3f99153edc64d0d016bb,Female,44,1,0.0,0,1-2 Year,Yes,2630.0,26.0,107,0
679c3f9a153edc64d0d05666,Male,50,1,28.0,0,> 2 Years,Yes,55608.0,26.0,179,0
679c3f9a153edc64d0d0c665,Male,48,1,28.0,1,1-2 Year,Yes,24630.0,124.0,56,0
679c3f99153edc64d0cf60d4,Male,76,1,28.0,1,1-2 Year,No,69856.0,26.0,176,0
679c3f99153edc64d0d000e1,Female,46,1,28.0,1,1-2 Year,No,33400.0,26.0,56,0
679c3f9b153edc64d0d45df8,Male,48,1,28.0,0,1-2 Year,Yes,2630.0,26.0,279,0
679c3f9b153edc64d0d4cb92,Female,26,1,13.0,1,< 1 Year,No,18864.0,152.0,227,0
679c3f9a153edc64d0d268f2,Male,54,1,28.0,0,1-2 Year,Yes,64921.0,26.0,249,1
679c3f9a153edc64d0d16588,Female,38,1,31.0,0,1-2 Year,Yes,2630.0,26.0,87,1
679c3f9b153edc64d0d43fa8,Female,22,1,45.0,1,< 1 Year,No,26272.0,152.0,240,0
679c3f9b153edc64d0d39c2d,Male,24,1,8.0,1,< 1 Year,No,75577.0,152.0,110,0
679c3f9a153edc64d0d126f8,Male,37,1,28.0,0,1-2 Year,Yes,33268.0,124.0,94,0
679c3f99153edc64d0cfd332,Male,40,1,28.0,0,1-2 Year,Yes,29013.0,124.0,169,1
679c3f99153edc64d0d00eaf,Female,23,1,46.0,1,< 1 Year,Yes,2630.0,152.0,286,0
679c3f9b153edc64d0d38125,Female,26,1,30.0,1,< 1 Year,No,29771.0,152.0,229,0
679c3f9a153edc64d0d2d897,Male,49,1,28.0,1,1-2 Year,No,46130.0,26.0,206,0
679c3f9a153edc64d0d16efa,Male,49,1,28.0,0,1-2 Year,No,37182.0,61.0,16,0
679c3f9a153edc64d0d18e20,Male,30,1,14.0,1,< 1 Year,No,2630.0,152.0,49,0
679c3f9b153edc64d0d4b2c2,Male,45,1,28.0,0,1-2 Year,Yes,21508.0,124.0,256,0
679c3f9b153edc64d0d49acb,Male,71,1,28.0,1,1-2 Year,Yes,41940.0,26.0,234,0
679c3f9b153edc64d0d3b8f5,Male,26,1,8.0,1,< 1 Year,No,50622.0,152.0,199,0
679c3f9a153edc64d0d19b1a,Female,54,1,28.0,0,1-2 Year,Yes,49873.0,124.0,83,0
679c3f9a153edc64d0d10f4a,Male,78,1,45.0,1,1-2 Year,No,19162.0,26.0,82,0
679c3f9b153edc64d0d44d44,Male,55,1,3.0,1,1-2 Year,No,28890.0,26.0,135,0
